"";"ProjectId";"Date";"ModuleLevel";"Correlation"
"599";6;"2016-11-28";2;0,417611645600173
"600";6;"2016-11-29";2;0,417671828652681
"601";6;"2016-11-30";2;0,610625272153005
"602";6;"2016-12-01";2;0,3888542509182
"603";6;"2016-12-02";2;0,38864360797173
"604";6;"2016-12-03";2;0,38864360797173
"605";6;"2016-12-04";2;0,636297271634512
"606";6;"2016-12-05";2;0,636297271634512
"607";6;"2016-12-06";2;0,497041400299276
"608";6;"2016-12-07";2;0,360475922353324
"609";6;"2016-12-08";2;0,360378226381197
"610";6;"2016-12-09";2;0,41752244546
"611";6;"2016-12-10";2;0,636297271634512
"612";6;"2016-12-11";2;0,495681990847016
"613";6;"2016-12-12";2;0,388008649612014
"614";6;"2016-12-13";2;0,360446140661061
"615";6;"2016-12-14";2;0,360446140661061
"616";6;"2016-12-15";2;0,566593382248474
"617";6;"2016-12-16";2;0,36024902661016
"618";6;"2016-12-17";2;0,387418567020215
"619";6;"2016-12-19";2;0,327660793328929
"620";6;"2016-12-20";2;0,327577184123593
"621";6;"2016-12-21";2;0,341040417437902
"622";6;"2016-12-22";2;0,34105365459871
"623";6;"2016-12-24";2;0,563373926187475
"624";6;"2016-12-25";2;0,563373926187475
"625";6;"2016-12-27";2;0,583818899172848
"626";6;"2016-12-28";2;0,328015580509788
"627";6;"2016-12-29";2;0,340618533536241
"628";6;"2016-12-30";2;0,328015580509788
"629";6;"2017-01-01";2;0,563373926187475
"630";6;"2017-01-03";2;0,358839010608624
"631";6;"2017-01-04";2;0,358567439268689
"632";6;"2017-01-05";2;0,600757298122991
"633";6;"2017-01-06";2;0,358618809098729
"634";6;"2017-01-07";2;0,660688827076511
"635";6;"2017-01-08";2;0,49084396146707
"636";6;"2017-01-09";2;0,348536407447451
"637";6;"2017-01-10";2;0,359233922724435
"638";6;"2017-01-11";2;0,387099457980638
"639";6;"2017-01-12";2;0,358368467406709
"640";6;"2017-01-13";2;0,358724201738015
"641";6;"2017-01-14";2;0,55431886380189
"642";6;"2017-01-15";2;0,559712872737666
"643";6;"2017-01-16";2;0,609679836149491
"644";6;"2017-01-17";2;0,357911488789206
"645";6;"2017-01-18";2;0,610116257973685
"646";6;"2017-01-20";2;0,554981165876167
"647";6;"2017-01-21";2;0,412203117630304
"648";6;"2017-01-23";2;0,358266459708233
"649";6;"2017-01-24";2;0,385676291536084
"650";6;"2017-01-25";2;0,358927243662556
"651";6;"2017-01-26";2;0,412246954176275
"652";6;"2017-01-27";2;0,451386227808979
"653";6;"2017-01-28";2;0,560746760003445
"654";6;"2017-01-30";2;0,358927243662556
"655";6;"2017-01-31";2;0,34706719495302
"656";6;"2017-02-01";2;0,55810690800422
"657";6;"2017-02-02";2;0,344469745398392
"658";6;"2017-02-03";2;0,479783472781068
"659";6;"2017-02-04";2;0,607294419316903
"660";6;"2017-02-06";2;0,356143486058157
"661";6;"2017-02-07";2;0,34478709474143
"662";6;"2017-02-08";2;0,382570142062467
"663";6;"2017-02-09";2;0,355079125918748
"664";6;"2017-02-10";2;0,557054420206604
"665";6;"2017-02-11";2;0,607160201700862
"666";6;"2017-02-13";2;0,354438585690345
"667";6;"2017-02-14";2;0,373266487042184
"668";6;"2017-02-15";2;0,43594763786114
"669";6;"2017-02-16";2;0,319000175810505
"670";6;"2017-02-17";2;0,568533803142261
"671";6;"2017-02-19";2;0,39798174096196
"672";6;"2017-02-21";2;0,299141808024758
"673";6;"2017-02-22";2;0,271088592309454
"674";6;"2017-02-23";2;0,276050525480071
"675";6;"2017-02-24";2;0,291714028180598
"676";6;"2017-02-25";2;0,403568193592634
"677";6;"2017-02-27";2;0,346372173953901
"678";6;"2017-02-28";2;0,258072775314304
"679";6;"2017-03-01";2;0,25038315273819
"680";6;"2017-03-02";2;0,249551218504542
"681";6;"2017-03-03";2;0,249657791743332
"682";6;"2017-03-04";2;0,298930370186884
"683";6;"2017-03-06";2;0,182308591189931
"684";6;"2017-03-07";2;0,189724855967873
"685";6;"2017-03-08";2;0,295850770027285
"686";6;"2017-03-09";2;0,199981063684706
"687";6;"2017-03-10";2;0,295850770027285
"688";6;"2017-03-11";2;0,708492484736048
"689";6;"2017-03-12";2;0,242520920326104
"690";6;"2017-03-13";2;0,216027876910666
"691";6;"2017-03-14";2;0,21019270133808
"692";6;"2017-03-15";2;0,164291070678625
"693";6;"2017-03-16";2;0,154006317882818
"694";6;"2017-03-17";2;0,212573020101059
"695";6;"2017-03-19";2;0,212573020101059
"696";6;"2017-03-20";2;0,221478595324322
"697";6;"2017-03-21";2;0,213602364973848
"698";6;"2017-03-22";2;0,210977417815686
"699";6;"2017-03-23";2;0,202012809300714
"700";6;"2015-12-02";3;0,0810660541517195
"701";6;"2015-12-03";3;0,212598043741348
"702";6;"2015-12-04";3;0,212598043741348
"703";6;"2015-12-05";3;0,223685724894925
"704";6;"2015-12-06";3;0,213899771195412
"705";6;"2015-12-07";3;0,0641760665216326
"706";6;"2015-12-08";3;0,211047263748041
"707";6;"2015-12-09";3;0,211047263748041
"708";6;"2015-12-10";3;0,214347962680529
"709";6;"2015-12-11";3;0,212598043741348
"710";6;"2015-12-13";3;0,197949474372865
"711";6;"2015-12-14";3;0,214265927854849
"712";6;"2015-12-15";3;0,184788734003669
"713";6;"2015-12-16";3;0,211578177736717
"714";6;"2015-12-17";3;0,220707982872801
"715";6;"2015-12-18";3;0,212047546919229
"716";6;"2015-12-21";3;0,170979291731065
"717";6;"2015-12-22";3;0,191543288734045
"718";6;"2015-12-23";3;0,213516711263463
"719";6;"2015-12-24";3;0,197333979414891
"720";6;"2015-12-25";3;0,201551113661918
"721";6;"2015-12-26";3;0,224575931468473
"722";6;"2015-12-29";3;0,216512333755798
"723";6;"2015-12-30";3;0,20897127692741
"724";6;"2016-01-02";3;0,224311459630996
"725";6;"2016-01-03";3;0,0603311942537114
"726";6;"2016-01-04";3;0,222007650775563
"727";6;"2016-01-05";3;0,219826285121589
"728";6;"2016-01-06";3;0,227504978611816
"729";6;"2016-01-07";3;0,183293934172398
"730";6;"2016-01-08";3;0,191432817386665
"731";6;"2016-01-09";3;0,183293934172398
"732";6;"2016-01-11";3;0,199684060671465
"733";6;"2016-01-12";3;0,215988205286243
"734";6;"2016-01-13";3;0,160900051963708
"735";6;"2016-01-14";3;0,188274841916768
"736";6;"2016-01-15";3;0,163712854291545
"737";6;"2016-01-16";3;0,190991068589899
"738";6;"2016-01-17";3;0,189683966242802
"739";6;"2016-01-18";3;0,0531865220654475
"740";6;"2016-01-19";3;0,197668155138359
"741";6;"2016-01-20";3;0,195522956429332
"742";6;"2016-01-21";3;0,195471932655073
"743";6;"2016-01-22";3;0,158231404121028
"744";6;"2016-01-24";3;0,204550694146002
"745";6;"2016-01-25";3;0,197933708162856
"746";6;"2016-01-26";3;0,195388574428931
"747";6;"2016-01-27";3;0,165791573015923
"748";6;"2016-01-28";3;0,195388574428931
"749";6;"2016-01-29";3;0,193742293783825
"750";6;"2016-01-30";3;0,183392837106297
"751";6;"2016-02-01";3;0,194913274844444
"752";6;"2016-02-02";3;0,188622600169604
"753";6;"2016-02-03";3;0,0530596769762145
"754";6;"2016-02-04";3;0,184632345418454
"755";6;"2016-02-05";3;0,157717357949254
"756";6;"2016-02-06";3;0,184632345418454
"757";6;"2016-02-08";3;0,165442270387513
"758";6;"2016-02-09";3;0,165442270387513
"759";6;"2016-02-10";3;0,17897663665972
"760";6;"2016-02-11";3;0,0519402167038773
"761";6;"2016-02-12";3;0,165699063845085
"762";6;"2016-02-13";3;0,165081602675031
"763";6;"2016-02-15";3;0,201899079441561
"764";6;"2016-02-16";3;0,185363000976909
"765";6;"2016-02-17";3;0,192035792556753
"766";6;"2016-02-18";3;0,160279412443111
"767";6;"2016-02-19";3;0,177611795593146
"768";6;"2016-02-21";3;0,0518976250527211
"769";6;"2016-02-22";3;0,177264949536532
"770";6;"2016-02-23";3;0,202237809164142
"771";6;"2016-02-24";3;0,15721102030418
"772";6;"2016-02-25";3;0,195542956127772
"773";6;"2016-02-26";3;0,182946394725463
"774";6;"2016-02-27";3;0,189570277522091
"775";6;"2016-02-28";3;0,168673570284007
"776";6;"2016-02-29";3;0,190587991107415
"777";6;"2016-03-01";3;0,19063494310762
"778";6;"2016-03-02";3;0,19080600578078
"779";6;"2016-03-03";3;0,168945694927044
"780";6;"2016-03-04";3;0,215697695555469
"781";6;"2016-03-05";3;0,194319735090738
"782";6;"2016-03-06";3;0,17068061878769
"783";6;"2016-03-07";3;0,229857527992113
"784";6;"2016-03-08";3;0,225681904024612
"785";6;"2016-03-09";3;0,226005090792139
"786";6;"2016-03-10";3;0,19893562757265
"787";6;"2016-03-11";3;0,225488202344029
"788";6;"2016-03-13";3;0,229913721908946
"789";6;"2016-03-14";3;0,20551118408014
"790";6;"2016-03-15";3;0,200603710570418
"791";6;"2016-03-16";3;0,212978904394076
"792";6;"2016-03-17";3;0,213394288984756
"793";6;"2016-03-18";3;0,199200001340105
"794";6;"2016-03-19";3;0,20240835198797
"795";6;"2016-03-20";3;0,206177466314518
"796";6;"2016-03-21";3;0,213391658846248
"797";6;"2016-03-22";3;0,209920811016772
"798";6;"2016-03-23";3;0,230616832387001
"799";6;"2016-03-24";3;0,218729909338199
"800";6;"2016-03-25";3;0,231916250444771
"801";6;"2016-03-27";3;0,233622529447533
"802";6;"2016-03-28";3;0,201093576583185
"803";6;"2016-03-29";3;0,192051598967409
"804";6;"2016-03-30";3;0,211363263424897
"805";6;"2016-03-31";3;0,229233871165792
"806";6;"2016-04-01";3;0,218230121155375
"807";6;"2016-04-02";3;0,232941470425953
"808";6;"2016-04-04";3;0,241819485962637
"809";6;"2016-04-05";3;0,204428433575278
"810";6;"2016-04-06";3;0,222422368142431
"811";6;"2016-04-07";3;0,180331980074559
"812";6;"2016-04-08";3;0,180331123839685
"813";6;"2016-04-09";3;0,209996168102882
"814";6;"2016-04-11";3;0,198621532153357
"815";6;"2016-04-13";3;0,221675700560626
"816";6;"2016-04-14";3;0,206521941936209
"817";6;"2016-04-15";3;0,172540727165541
"818";6;"2016-04-16";3;0,211014280238185
"819";6;"2016-04-18";3;0,222367200792384
"820";6;"2016-04-19";3;0,219757742406008
"821";6;"2016-04-20";3;0,184198625141499
"822";6;"2016-04-21";3;0,185969660068786
"823";6;"2016-04-22";3;0,191245503427491
"824";6;"2016-04-23";3;0,248441951137353
"825";6;"2016-04-24";3;0,229909561936257
"826";6;"2016-04-25";3;0,233774887419705
"827";6;"2016-04-26";3;0,228575277362519
"828";6;"2016-04-27";3;0,241667154111071
"829";6;"2016-04-28";3;0,20187836487004
"830";6;"2016-04-29";3;0,202653732634062
"831";6;"2016-04-30";3;0,228788030512906
"832";6;"2016-05-01";3;0,295796319176264
"833";6;"2016-05-02";3;0,201805500859642
"834";6;"2016-05-03";3;0,201965474071585
"835";6;"2016-05-04";3;0,22511148203789
"836";6;"2016-05-05";3;0,235077568631688
"837";6;"2016-05-06";3;0,259039487244999
"838";6;"2016-05-07";3;0,293008841842015
"839";6;"2016-05-09";3;0,203378809656049
"840";6;"2016-05-10";3;0,184908853592638
"841";6;"2016-05-11";3;0,158212014604254
"842";6;"2016-05-12";3;0,158212014604254
"843";6;"2016-05-13";3;0,184700842904351
"844";6;"2016-05-14";3;0,182874476551437
"845";6;"2016-05-15";3;0,283223910327374
"846";6;"2016-05-16";3;0,242264404449803
"847";6;"2016-05-17";3;0,182982577795053
"848";6;"2016-05-19";3;0,196032112892129
"849";6;"2016-05-20";3;0,176021410947329
"850";6;"2016-05-21";3;0,292028990203595
"851";6;"2016-05-22";3;0,196032112892129
"852";6;"2016-05-23";3;0,176560774265728
"853";6;"2016-05-24";3;0,197009968868904
"854";6;"2016-05-25";3;0,154472041165508
"855";6;"2016-05-26";3;0,154960975253584
"856";6;"2016-05-27";3;0,159677403069472
"857";6;"2016-05-28";3;0,271258440962328
"858";6;"2016-05-30";3;0,302470184962308
"859";6;"2016-05-31";3;0,189738770942458
"860";6;"2016-06-01";3;0,259456520005311
"861";6;"2016-06-02";3;0,2458558809264
"862";6;"2016-06-03";3;0,208046584091441
"863";6;"2016-06-04";3;0,262778372101414
"864";6;"2016-06-06";3;0,203355030634987
"865";6;"2016-06-07";3;0,203355030634987
"866";6;"2016-06-08";3;0,159679408623477
"867";6;"2016-06-09";3;0,208752088182349
"868";6;"2016-06-10";3;0,236809034205202
"869";6;"2016-06-11";3;0,260918611343047
"870";6;"2016-06-12";3;0,236809034205202
"871";6;"2016-06-13";3;0,109945399104359
"872";6;"2016-06-14";3;0,15985901406592
"873";6;"2016-06-15";3;0,191600035685561
"874";6;"2016-06-16";3;0,238397277937895
"875";6;"2016-06-17";3;0,222974454902341
"876";6;"2016-06-19";3;0,192419063779527
"877";6;"2016-06-20";3;0,223512631986764
"878";6;"2016-06-21";3;0,277862852001116
"879";6;"2016-06-22";3;0,210049572745708
"880";6;"2016-06-23";3;0,228243024905248
"881";6;"2016-06-24";3;0,311230711614305
"882";6;"2016-06-26";3;0,228243024905248
"883";6;"2016-06-27";3;0,228174527612131
"884";6;"2016-06-29";3;0,23997680293694
"885";6;"2016-06-30";3;0,158554567816176
"886";6;"2016-07-01";3;0,23158947471971
"887";6;"2016-07-02";3;0,220161926880704
"888";6;"2016-07-04";3;0,24310892668454
"889";6;"2016-07-05";3;0,160970819573949
"890";6;"2016-07-06";3;0,189841969380318
"891";6;"2016-07-07";3;0,189841969380318
"892";6;"2016-07-08";3;0,236911429088413
"893";6;"2016-07-09";3;0,252290827399097
"894";6;"2016-07-12";3;0,209554812394154
"895";6;"2016-07-13";3;0,157875561264539
"896";6;"2016-07-14";3;0,182971302423397
"897";6;"2016-07-16";3;0,225890744833693
"898";6;"2016-07-18";3;0,308970050162803
"899";6;"2016-07-19";3;0,183016373053234
"900";6;"2016-07-20";3;0,264918180971152
"901";6;"2016-07-21";3;0,160255762584387
"902";6;"2016-07-22";3;0,197071526643708
"903";6;"2016-07-23";3;0,196942434419064
"904";6;"2016-07-24";3;0,309627948789597
"905";6;"2016-07-25";3;0,128604759359008
"906";6;"2016-07-26";3;0,178400383247855
"907";6;"2016-07-27";3;0,308223109769521
"908";6;"2016-07-28";3;0,308223109769521
"909";6;"2016-07-29";3;0,142099060785582
"910";6;"2016-07-31";3;0,280394575906333
"911";6;"2016-08-01";3;0,201615073399379
"912";6;"2016-08-02";3;0,187290565887771
"913";6;"2016-08-03";3;0,102277282450289
"914";6;"2016-08-04";3;0,281335089826348
"915";6;"2016-08-05";3;0,143298543370323
"916";6;"2016-08-06";3;0,283171394761943
"917";6;"2016-08-08";3;0,203965130711361
"918";6;"2016-08-09";3;0,142810992334644
"919";6;"2016-08-10";3;0,164045235049743
"920";6;"2016-08-11";3;0,167600906273955
"921";6;"2016-08-12";3;0,16708869757684
"922";6;"2016-08-13";3;0,165734098326511
"923";6;"2016-08-14";3;0,180120632292271
"924";6;"2016-08-15";3;0,180120632292271
"925";6;"2016-08-16";3;0,297134767980205
"926";6;"2016-08-17";3;0,255566535738322
"927";6;"2016-08-18";3;0,165843029093827
"928";6;"2016-08-19";3;0,197784469547702
"929";6;"2016-08-20";3;0,297812460471573
"930";6;"2016-08-22";3;0,297812460471573
"931";6;"2016-08-23";3;0,205342024478675
"932";6;"2016-08-24";3;0,205342024478675
"933";6;"2016-08-25";3;0,116758304427006
"934";6;"2016-08-26";3;0,145344538517415
"935";6;"2016-08-27";3;0,182228840205627
"936";6;"2016-08-28";3;0,117109045977782
"937";6;"2016-08-29";3;0,145041430055344
"938";6;"2016-08-30";3;0,145041430055344
"939";6;"2016-08-31";3;0,163741196906854
"940";6;"2016-09-01";3;0,164393136470464
"941";6;"2016-09-02";3;0,115286676898523
"942";6;"2016-09-03";3;0,144391350963659
"943";6;"2016-09-06";3;0,115339691712376
"944";6;"2016-09-07";3;0,294271548539499
"945";6;"2016-09-08";3;0,1443296170158
"946";6;"2016-09-09";3;0,293258206707378
"947";6;"2016-09-10";3;0,203820978419332
"948";6;"2016-09-12";3;0,203820978419332
"949";6;"2016-09-13";3;0,114532472799701
"950";6;"2016-09-14";3;0,144386608533592
"951";6;"2016-09-15";3;0,203344785728545
"952";6;"2016-09-16";3;0,294346000360089
"953";6;"2016-09-17";3;0,294346000360089
"954";6;"2016-09-19";3;0,14497925578344
"955";6;"2016-09-20";3;0,245970007481503
"956";6;"2016-09-21";3;0,187173939470331
"957";6;"2016-09-22";3;0,294125661436006
"958";6;"2016-09-25";3;0,294125661436006
"959";6;"2016-09-26";3;0,146004087177546
"960";6;"2016-09-27";3;0,146066781710889
"961";6;"2016-09-28";3;0,188595260883981
"962";6;"2016-09-29";3;0,190801777671827
"963";6;"2016-09-30";3;0,299007133750066
"964";6;"2016-10-01";3;0,299007133750066
"965";6;"2016-10-03";3;0,22999107566044
"966";6;"2016-10-04";3;0,134503565208329
"967";6;"2016-10-05";3;0,206699597303252
"968";6;"2016-10-06";3;0,11896925435754
"969";6;"2016-10-07";3;0,234576456352804
"970";6;"2016-10-10";3;0,28798559840651
"971";6;"2016-10-11";3;0,202429663614168
"972";6;"2016-10-12";3;0,202598143538876
"973";6;"2016-10-13";3;0,18271800330992
"974";6;"2016-10-14";3;0,20352100189264
"975";6;"2016-10-15";3;0,359907401416243
"976";6;"2016-10-17";3;0,264553862981895
"977";6;"2016-10-18";3;0,203714228873946
"978";6;"2016-10-19";3;0,314959140935221
"979";6;"2016-10-20";3;0,292795917444562
"980";6;"2016-10-21";3;0,145756405985732
"981";6;"2016-10-22";3;0,122101537999019
"982";6;"2016-10-23";3;0,156067339982075
"983";6;"2016-10-24";3;0,159439034719198
"984";6;"2016-10-25";3;0,204842649258052
"985";6;"2016-10-26";3;0,177816462534329
"986";6;"2016-10-27";3;0,179831900716657
"987";6;"2016-10-28";3;0,180024041936284
"988";6;"2016-10-29";3;0,225413931123364
"989";6;"2016-10-30";3;0,117200474361283
"990";6;"2016-10-31";3;0,190065140721028
"991";6;"2016-11-01";3;0,232460532237033
"992";6;"2016-11-02";3;0,179955830071847
"993";6;"2016-11-03";3;0,220470179799751
"994";6;"2016-11-04";3;0,197551286368126
"995";6;"2016-11-05";3;0,179955830071847
"996";6;"2016-11-07";3;0,180045004773924
"997";6;"2016-11-08";3;0,152587498508946
"998";6;"2016-11-09";3;0,178784156754242
"999";6;"2016-11-10";3;0,198542842178396
"1000";6;"2016-11-11";3;0,202641821627413
"1001";6;"2016-11-12";3;0,349394699715635
"1002";6;"2016-11-13";3;0,281801341207324
"1003";6;"2016-11-14";3;0,202641821627413
"1004";6;"2016-11-15";3;0,202533902957814
"1005";6;"2016-11-16";3;0,176116502404358
"1006";6;"2016-11-17";3;0,176116502404358
"1007";6;"2016-11-18";3;0,139377822170127
"1008";6;"2016-11-19";3;0,299574319251465
"1009";6;"2016-11-20";3;0,199880174699654
"1010";6;"2016-11-21";3;0,256012721072032
"1011";6;"2016-11-22";3;0,163508671047881
"1012";6;"2016-11-23";3;0,139643497047229
"1013";6;"2016-11-24";3;0,1635197670969
"1014";6;"2016-11-25";3;0,256734510415246
"1015";6;"2016-11-27";3;0,228563499967854
"1016";6;"2016-11-28";3;0,179318499019616
"1017";6;"2016-11-29";3;0,179328105279847
"1018";6;"2016-11-30";3;0,257756467100639
"1019";6;"2016-12-01";3;0,162338671072375
"1020";6;"2016-12-02";3;0,162952080314849
"1021";6;"2016-12-03";3;0,162952080314849
"1022";6;"2016-12-04";3;0,298840820344195
"1023";6;"2016-12-05";3;0,298840820344195
"1024";6;"2016-12-06";3;0,198740068168815
"1025";6;"2016-12-07";3;0,138546660431829
"1026";6;"2016-12-08";3;0,138571283614289
"1027";6;"2016-12-09";3;0,178271651409607
"1028";6;"2016-12-10";3;0,298593826194591
"1029";6;"2016-12-11";3;0,197823609385891
"1030";6;"2016-12-12";3;0,162495189987874
"1031";6;"2016-12-13";3;0,139152880669584
"1032";6;"2016-12-14";3;0,139152880669584
"1033";6;"2016-12-15";3;0,198097310959627
"1034";6;"2016-12-16";3;0,135738703689366
"1035";6;"2016-12-17";3;0,159913025090518
"1036";6;"2016-12-19";3;0,155333779932698
"1037";6;"2016-12-20";3;0,155254338038589
"1038";6;"2016-12-21";3;0,137278904411002
"1039";6;"2016-12-22";3;0,139388547943536
"1040";6;"2016-12-24";3;0,293593006886422
"1041";6;"2016-12-25";3;0,293593006886422
"1042";6;"2016-12-27";3;0,240994550323637
"1043";6;"2016-12-28";3;0,157271292883928
"1044";6;"2016-12-29";3;0,139036604384657
"1045";6;"2016-12-30";3;0,157271292883928
"1046";6;"2017-01-01";3;0,293593006886422
"1047";6;"2017-01-03";3;0,138699321490281
"1048";6;"2017-01-04";3;0,118942057968664
"1049";6;"2017-01-05";3;0,272205555582574
"1050";6;"2017-01-06";3;0,177646646509923
"1051";6;"2017-01-07";3;0,362966409257173
"1052";6;"2017-01-08";3;0,24561885463913
"1053";6;"2017-01-09";3;0,161725562699342
"1054";6;"2017-01-10";3;0,178767961871883
"1055";6;"2017-01-11";3;0,202985373745165
"1056";6;"2017-01-12";3;0,177122818019656
"1057";6;"2017-01-13";3;0,168866752934034
"1058";6;"2017-01-14";3;0,238775444042181
"1059";6;"2017-01-15";3;0,244479277597453
"1060";6;"2017-01-16";3;0,322435081700413
"1061";6;"2017-01-17";3;0,157606857078106
"1062";6;"2017-01-18";3;0,318661353936432
"1063";6;"2017-01-20";3;0,233514244614398
"1064";6;"2017-01-21";3;0,19518092046066
"1065";6;"2017-01-23";3;0,157902353324748
"1066";6;"2017-01-24";3;0,18202431026193
"1067";6;"2017-01-25";3;0,159274773080097
"1068";6;"2017-01-26";3;0,195452288428595
"1069";6;"2017-01-27";3;0,100427959813124
"1070";6;"2017-01-28";3;0,243018145318956
"1071";6;"2017-01-30";3;0,159548394593074
"1072";6;"2017-01-31";3;0,142156627474014
"1073";6;"2017-02-01";3;0,23143276551816
"1074";6;"2017-02-02";3;0,136206949316224
"1075";6;"2017-02-03";3;0,204334424184553
"1076";6;"2017-02-04";3;0,308364271280362
"1077";6;"2017-02-06";3;0,15095119935213
"1078";6;"2017-02-07";3;0,133515681942511
"1079";6;"2017-02-08";3;0,172991056112944
"1080";6;"2017-02-09";3;0,149397509297126
"1081";6;"2017-02-10";3;0,231528707999204
"1082";6;"2017-02-11";3;0,296808777856938
"1083";6;"2017-02-13";3;0,142172304073012
"1084";6;"2017-02-14";3;0,0894190902912128
"1085";6;"2017-02-15";3;0,106930756650917
"1086";6;"2017-02-16";3;0,078577649337511
"1087";6;"2017-02-17";3;0,158328667087144
"1088";6;"2017-02-19";3;0,108310447202153
"1089";6;"2017-02-21";3;0,0828112978876812
"1090";6;"2017-02-22";3;0,0612898115442497
"1091";6;"2017-02-23";3;0,107521810763105
"1092";6;"2017-02-24";3;0,118218385533377
"1093";6;"2017-02-25";3;0,147575864329458
"1094";6;"2017-02-27";3;0,130607782066141
"1095";6;"2017-02-28";3;0,101615739171244
"1096";6;"2017-03-01";3;0,0918426608023419
"1097";6;"2017-03-02";3;0,0848296231965966
"1098";6;"2017-03-03";3;0,0849785121065094
"1099";6;"2017-03-04";3;0,113195905878768
"1100";6;"2017-03-06";3;0,0679899556693121
"1101";6;"2017-03-07";3;0,061213142138889
"1102";6;"2017-03-08";3;0,174854094149643
"1103";6;"2017-03-09";3;0,0640685975654453
"1104";6;"2017-03-10";3;0,174854094149643
"1105";6;"2017-03-11";3;0,291392225163116
"1106";6;"2017-03-12";3;0,0894617215632988
"1107";6;"2017-03-13";3;0,0713299450233062
"1108";6;"2017-03-14";3;0,0663470538193624
"1109";6;"2017-03-15";3;0,0569069822939581
"1110";6;"2017-03-16";3;0,052953704112965
"1111";6;"2017-03-17";3;0,068158197346081
"1112";6;"2017-03-19";3;0,068158197346081
"1113";6;"2017-03-20";3;0,0751430239377882
"1114";6;"2017-03-21";3;0,0694567641041191
"1115";6;"2017-03-22";3;0,0676364383691419
"1116";6;"2017-03-23";3;0,0654051307563921
"1117";6;"2015-12-02";4;0,127628464176678
"1118";6;"2015-12-03";4;0,211332020334548
"1119";6;"2015-12-04";4;0,211332020334548
"1120";6;"2015-12-05";4;0,256022859423077
"1121";6;"2015-12-06";4;0,245619522086252
"1122";6;"2015-12-07";4;0,110296940051821
"1123";6;"2015-12-08";4;0,222273564728962
"1124";6;"2015-12-09";4;0,222273564728962
"1125";6;"2015-12-10";4;0,245567800332865
"1126";6;"2015-12-11";4;0,211332020334548
"1127";6;"2015-12-13";4;0,218456558763892
"1128";6;"2015-12-14";4;0,197598908051267
"1129";6;"2015-12-15";4;0,14295931252252
"1130";6;"2015-12-16";4;0,206268133641817
"1131";6;"2015-12-17";4;0,245911452188157
"1132";6;"2015-12-18";4;0,210009352979049
"1133";6;"2015-12-21";4;0,160063061079064
"1134";6;"2015-12-22";4;0,184207789167422
"1135";6;"2015-12-23";4;0,209187406164459
"1136";6;"2015-12-24";4;0,220294488703554
"1137";6;"2015-12-25";4;0,22282519663993
"1138";6;"2015-12-26";4;0,269576078194816
"1139";6;"2015-12-29";4;0,2157039501352
"1140";6;"2015-12-30";4;0,25020430957725
"1141";6;"2016-01-02";4;0,269220302771589
"1142";6;"2016-01-03";4;0,0901551397214778
"1143";6;"2016-01-04";4;0,219148869469708
"1144";6;"2016-01-05";4;0,249082723979146
"1145";6;"2016-01-06";4;0,259483952735845
"1146";6;"2016-01-07";4;0,220069936325831
"1147";6;"2016-01-08";4;0,226505991737437
"1148";6;"2016-01-09";4;0,220069936325831
"1149";6;"2016-01-11";4;0,232350277917431
"1150";6;"2016-01-12";4;0,204353345978592
"1151";6;"2016-01-13";4;0,201547911584573
"1152";6;"2016-01-14";4;0,233799774003089
"1153";6;"2016-01-15";4;0,14724976689489
"1154";6;"2016-01-16";4;0,222656956100149
"1155";6;"2016-01-17";4;0,22160561768072
"1156";6;"2016-01-18";4;0,0843200203578953
"1157";6;"2016-01-19";4;0,23351300840882
"1158";6;"2016-01-20";4;0,224991628750525
"1159";6;"2016-01-21";4;0,224991628750525
"1160";6;"2016-01-22";4;0,200133538003609
"1161";6;"2016-01-24";4;0,264389138953388
"1162";6;"2016-01-25";4;0,234050732087101
"1163";6;"2016-01-26";4;0,225158175534642
"1164";6;"2016-01-27";4;0,204536442811693
"1165";6;"2016-01-28";4;0,225158175534642
"1166";6;"2016-01-29";4;0,196586063737353
"1167";6;"2016-01-30";4;0,232137443558302
"1168";6;"2016-02-01";4;0,224649499013607
"1169";6;"2016-02-02";4;0,221365199127709
"1170";6;"2016-02-03";4;0,0844464052441458
"1171";6;"2016-02-04";4;0,232039562047074
"1172";6;"2016-02-05";4;0,19985865412556
"1173";6;"2016-02-06";4;0,232039562047074
"1174";6;"2016-02-08";4;0,176484125068654
"1175";6;"2016-02-09";4;0,177574832192372
"1176";6;"2016-02-10";4;0,208022651635068
"1177";6;"2016-02-11";4;0,0780815210274469
"1178";6;"2016-02-12";4;0,178382476116453
"1179";6;"2016-02-13";4;0,178382476116453
"1180";6;"2016-02-15";4;0,255118052959661
"1181";6;"2016-02-16";4;0,202524354936001
"1182";6;"2016-02-17";4;0,205326528153731
"1183";6;"2016-02-18";4;0,181797514036132
"1184";6;"2016-02-19";4;0,173575090522615
"1185";6;"2016-02-21";4;0,0780815210274469
"1186";6;"2016-02-22";4;0,173594976671796
"1187";6;"2016-02-23";4;0,258696492484233
"1188";6;"2016-02-24";4;0,186847536406059
"1189";6;"2016-02-25";4;0,215310327529434
"1190";6;"2016-02-26";4;0,17555381738717
"1191";6;"2016-02-27";4;0,205532448084788
"1192";6;"2016-02-28";4;0,197894619317528
"1193";6;"2016-02-29";4;0,207013341299768
"1194";6;"2016-03-01";4;0,207013341299768
"1195";6;"2016-03-02";4;0,207013341299768
