"";"Date";"ModulePath";"ModuleLevel";"AlternativeCost"
"166";"2017-01-17";"atom/";1;-248616
"167";"2017-01-18";"atom/";1;-1367388
"168";"2017-01-19";"atom/";1;-2983392
"169";"2017-01-20";"atom/";1;-1491696
"170";"2017-01-23";"atom/";1;-745848
"171";"2017-01-24";"atom/";1;-870156
"172";"2017-01-25";"atom/";1;-1367388
"173";"2017-01-26";"atom/";1;-621540
"174";"2017-01-27";"atom/";1;-124308
"175";"2017-01-28";"atom/";1;-124308
"176";"2017-01-29";"atom/";1;-124308
"177";"2017-01-31";"atom/";1;-124308
"178";"2017-02-01";"atom/";1;-248616
"179";"2017-02-02";"atom/";1;-248616
"180";"2017-02-03";"atom/";1;-248616
"181";"2017-02-05";"atom/";1;-124308
"182";"2017-02-06";"atom/";1;-2610468
"183";"2017-02-07";"atom/";1;-746970
"184";"2017-02-08";"atom/";1;-124757
"185";"2017-02-09";"atom/";1;-374271
"186";"2017-02-10";"atom/";1;-249514
"187";"2017-02-11";"atom/";1;-374271
"188";"2017-02-13";"atom/";1;-2129842
"189";"2017-02-14";"atom/";1;-1507852
"190";"2017-02-15";"atom/";1;-1636871
"191";"2017-02-16";"atom/";1;-630965
"192";"2017-02-17";"atom/";1;-631639
"193";"2017-02-18";"atom/";1;-126327
"194";"2017-02-20";"atom/";1;-378981
"195";"2017-02-21";"atom/";1;-380777
"196";"2017-02-22";"atom/";1;-381675
"197";"2017-02-23";"atom/";1;-1542858
"198";"2017-02-24";"atom/";1;-1027224
"199";"2017-02-27";"atom/";1;-1283468
"200";"2017-02-28";"atom/";1;-1534776
"201";"2017-03-01";"atom/";1;-381000
"202";"2017-03-02";"atom/";1;-2179205
"203";"2017-03-03";"atom/";1;-2705163
"204";"2017-03-04";"atom/";1;-904708
"205";"2017-03-05";"atom/";1;-129245
"206";"2017-03-06";"atom/";1;-4006572
"207";"2017-03-07";"atom/";1;-1834104
"208";"2017-03-08";"atom/";1;-2412115
"209";"2017-03-09";"atom/";1;-1088257
"210";"2017-03-10";"atom/";1;-4287958
"211";"2017-03-11";"atom/";1;-554676
"212";"2017-03-12";"atom/";1;-138669
"213";"2017-03-13";"atom/";1;-560060
"214";"2017-03-14";"atom/";1;-1400150
"215";"2017-03-15";"atom/";1;-420045
"216";"2017-03-16";"atom/";1;-1540167
"217";"2017-03-17";"atom/";1;-2647493
"218";"2017-03-20";"atom/";1;-1248689
"219";"2017-03-21";"atom/";1;-276888
"220";"2017-03-22";"atom/";1;-415332
"221";"2017-03-23";"atom/";1;-1663346
"222";"2017-03-24";"atom/";1;-1941362
"223";"2017-03-26";"atom/";1;-277336
"224";"2017-03-27";"atom/";1;-277336
"225";"2017-03-29";"atom/";1;-138668
